	UMAP1	UMAP2
arath_mappings/paired/SRR1768370/abundance	-1.4056017	5.869964
arath_mappings/paired/SRR5478939/abundance	-3.432388	5.423642
arath_mappings/paired/SRR6649856/abundance	1.6706166	5.9461775
arath_mappings/paired/SRR8416008/abundance	-0.54359615	1.9275942
arath_mappings/paired/SRR8325793/abundance	-0.695541	3.275434
arath_mappings/paired/SRR6108672/abundance	1.7839574	6.476866
arath_mappings/paired/SRR8325784/abundance	-0.6526576	2.5589092
arath_mappings/paired/SRR5363215/abundance	-5.922599	3.8455758
arath_mappings/paired/SRR1768407/abundance	-1.1211016	5.971093
arath_mappings/paired/SRR6023539/abundance	1.4411324	4.1251273
arath_mappings/paired/SRR5274639/abundance	-2.680987	3.0442224
arath_mappings/paired/SRR1802165/abundance	0.83054394	5.9900284
arath_mappings/paired/SRR6029234/abundance	0.3001548	7.6386857
arath_mappings/paired/SRR4254412/abundance	-2.5449321	5.3335214
arath_mappings/paired/SRR2810512/abundance	-1.0557786	3.772704
arath_mappings/paired/SRR5242374/abundance	-1.5380628	3.7979405
arath_mappings/paired/SRR4407780/abundance	0.179891	3.182018
arath_mappings/paired/SRR5478947/abundance	-2.4206107	1.6207786
arath_mappings/paired/SRR5875659/abundance	0.767047	5.911363
arath_mappings/paired/SRR6331541/abundance	0.7211195	2.3067503
arath_mappings/paired/SRR6816701/abundance	-2.523631	4.943384
arath_mappings/paired/SRR1802167/abundance	-0.8857276	4.5373936
arath_mappings/paired/SRR6077258/abundance	2.0698974	1.175634
arath_mappings/paired/SRR5478934/abundance	-2.9094622	2.8011334
arath_mappings/paired/SRR5478909/abundance	-0.52412355	5.3891854
arath_mappings/paired/SRR3318774/abundance	-2.37586	2.5351977
arath_mappings/paired/SRR6281251/abundance	-1.027776	4.8420672
arath_mappings/paired/SRR5796523/abundance	1.3799739	2.9909658
arath_mappings/paired/SRR6077550/abundance	1.5809734	1.6962194
arath_mappings/paired/SRR6331539/abundance	1.8313334	2.384157
arath_mappings/paired/SRR1917169/abundance	1.0210515	2.9756606
arath_mappings/paired/SRR1781771/abundance	1.0275182	3.3720908
arath_mappings/paired/SRR5344036/abundance	-0.62968254	7.338848
arath_mappings/paired/SRR6026658/abundance	-1.5062395	5.6199784
arath_mappings/paired/SRR3124752/abundance	1.6059359	2.2928152
arath_mappings/paired/SRR4407756/abundance	0.07515788	3.8216207
arath_mappings/paired/SRR5117880/abundance	-3.3162372	5.2773137
arath_mappings/paired/SRR1768410/abundance	-1.2224107	6.143484
arath_mappings/paired/SRR5242373/abundance	-1.572285	3.8073518
arath_mappings/paired/SRR6029257/abundance	1.1244875	7.5336328
arath_mappings/paired/SRR6108676/abundance	1.7102772	6.286065
arath_mappings/paired/SRR6026650/abundance	-0.73865914	4.602708
arath_mappings/paired/SRR1917205/abundance	1.0445812	3.987796
arath_mappings/paired/SRR5242382/abundance	-1.148505	2.8334873
arath_mappings/paired/SRR1768402/abundance	-1.0225973	5.449845
arath_mappings/paired/SRR6023553/abundance	1.3209077	3.7263985
arath_mappings/paired/SRR5344018/abundance	-0.7933669	7.462273
arath_mappings/paired/SRR3305024/abundance	-1.1747073	5.2060547
arath_mappings/paired/SRR6026623/abundance	0.4092688	4.982787
arath_mappings/paired/SRR3124770/abundance	-1.7402691	3.0718293
arath_mappings/paired/SRR5875104/abundance	0.4928277	5.898852
arath_mappings/paired/SRR6023538/abundance	1.3026961	3.9636428
arath_mappings/paired/SRR7851398/abundance	-2.8511143	5.1054964
arath_mappings/paired/SRR6816702/abundance	-2.311661	4.6884537
arath_mappings/paired/SRR6066068/abundance	-0.12828714	4.3779664
arath_mappings/paired/SRR6215006/abundance	-0.2668356	0.86420214
arath_mappings/paired/SRR7851413/abundance	-2.7053218	5.1243267
arath_mappings/paired/SRR5796526/abundance	1.4575182	3.4123592
arath_mappings/paired/SRR5195564/abundance	-3.9027684	5.5116396
arath_mappings/paired/SRR5488397/abundance	1.160132	5.3460064
arath_mappings/paired/SRR6057444/abundance	1.9161332	6.3542047
arath_mappings/paired/SRR6029226/abundance	0.28599992	7.4537554
arath_mappings/paired/SRR6371142/abundance	2.1159098	1.8322953
arath_mappings/paired/SRR6281257/abundance	-0.4937821	4.225077
arath_mappings/paired/SRR8357168/abundance	-0.26037377	5.272539
arath_mappings/paired/SRR4254429/abundance	-2.0745952	4.628345
arath_mappings/paired/SRR8416002/abundance	-0.40117732	2.32641
arath_mappings/paired/SRR4254401/abundance	-1.7383171	5.160551
arath_mappings/paired/SRR5363206/abundance	-6.226641	4.154987
arath_mappings/paired/SRR6331540/abundance	0.4068679	2.5161285
arath_mappings/paired/SRR5242377/abundance	-1.9860481	3.5703657
arath_mappings/paired/SRR6026625/abundance	1.1486424	6.2441278
arath_mappings/paired/SRR8325783/abundance	0.09808408	2.2728922
arath_mappings/paired/SRR3124761/abundance	-3.1287515	4.452801
arath_mappings/paired/SRR6242234/abundance	0.28710988	2.8048346
arath_mappings/paired/SRR5610322/abundance	-2.0683658	4.4139805
arath_mappings/paired/SRR6281256/abundance	-1.0919466	5.1395035
arath_mappings/paired/SRR6670039/abundance	0.8948162	2.5516195
arath_mappings/paired/SRR4254395/abundance	-1.7903306	5.134414
arath_mappings/paired/SRR6023554/abundance	1.1364522	3.9683993
arath_mappings/paired/SRR8325192/abundance	0.15958397	2.1129045
arath_mappings/paired/SRR7213793/abundance	-0.7631058	4.1328964
arath_mappings/paired/SRR5096607/abundance	1.7419187	6.4709744
arath_mappings/paired/SRR5647094/abundance	-2.950375	2.6430097
arath_mappings/paired/SRR6026641/abundance	-0.41475332	4.7847743
arath_mappings/paired/SRR5488399/abundance	1.9821239	6.227877
arath_mappings/paired/SRR6029218/abundance	1.1612934	7.3656554
arath_mappings/paired/SRR6048701/abundance	0.121871255	5.2748265
arath_mappings/paired/SRR4254433/abundance	-0.051872324	2.7422562
arath_mappings/paired/SRR7851400/abundance	-3.944023	6.0850644
arath_mappings/paired/SRR5413193/abundance	-1.5995711	4.5391517
arath_mappings/paired/SRR5796522/abundance	1.3807429	3.3539705
arath_mappings/paired/SRR4254416/abundance	-0.20773491	2.4650173
arath_mappings/paired/SRR5407842/abundance	-1.3184183	4.5834737
arath_mappings/paired/SRR5478944/abundance	-2.1611304	1.4152453
arath_mappings/paired/SRR5488398/abundance	1.3479649	5.770623
arath_mappings/paired/SRR6026643/abundance	-0.26213038	3.6449952
arath_mappings/paired/SRR2953679/abundance	0.5101094	6.1682234
arath_mappings/paired/SRR5647093/abundance	-2.511493	3.0981116
arath_mappings/paired/SRR7851405/abundance	-2.6170406	4.995226
arath_mappings/paired/SRR5928350/abundance	0.08585074	1.9958402
arath_mappings/paired/SRR5796516/abundance	1.4166623	3.0829403
arath_mappings/paired/SRR5478942/abundance	-2.135043	2.5140173
arath_mappings/paired/SRR5363198/abundance	-6.1654696	4.616144
arath_mappings/paired/SRR5363202/abundance	-6.227072	4.3928223
arath_mappings/paired/SRR3087313/abundance	-1.2274072	3.6991696
arath_mappings/paired/SRR5363209/abundance	-6.1336775	3.9853342
arath_mappings/paired/SRR3087308/abundance	-1.6780002	3.9347937
arath_mappings/paired/SRR4254394/abundance	-1.7750647	4.421658
arath_mappings/paired/SRR6048697/abundance	-1.1921374	3.2507977
arath_mappings/paired/SRR6066069/abundance	-2.8900492	1.4103491
arath_mappings/paired/SRR5195568/abundance	-3.0946128	5.5574408
arath_mappings/paired/SRR6077257/abundance	1.7243838	1.3482739
arath_mappings/paired/SRR6026665/abundance	-0.23114388	4.383264
arath_mappings/paired/SRR6026630/abundance	-0.19417669	3.9467862
arath_mappings/paired/SRR6048694/abundance	-0.09934569	4.8715363
arath_mappings/paired/SRR5478932/abundance	-2.3562295	1.89746
arath_mappings/paired/SRR3087311/abundance	-1.259556	3.595635
arath_mappings/paired/SRR1781772/abundance	1.0321231	3.3213603
arath_mappings/paired/SRR6048702/abundance	-0.50731385	3.4638875
arath_mappings/paired/SRR6023550/abundance	1.4029628	4.136366
arath_mappings/paired/SRR6057447/abundance	1.727365	6.4644456
arath_mappings/paired/SRR5040394/abundance	-0.75998735	2.8165207
arath_mappings/paired/SRR6029261/abundance	0.067996606	7.249101
arath_mappings/paired/SRR5117878/abundance	-3.073871	5.401664
arath_mappings/paired/SRR6026645/abundance	-0.17313324	5.274569
arath_mappings/paired/SRR5796520/abundance	1.4743075	2.9349053
arath_mappings/paired/SRR2953692/abundance	-1.1292102	5.7830806
arath_mappings/paired/SRR6029258/abundance	0.51208764	7.583544
arath_mappings/paired/SRR5117884/abundance	-0.43790385	4.3010907
arath_mappings/paired/SRR3124747/abundance	-0.29807407	1.9202085
arath_mappings/paired/SRR8413964/abundance	1.0969852	5.6597385
arath_mappings/paired/SRR1917155/abundance	0.9213526	4.157732
arath_mappings/paired/SRR5195557/abundance	1.3705353	3.9646754
arath_mappings/paired/SRR5420585/abundance	-0.7381446	5.0923743
arath_mappings/paired/SRR8297995/abundance	-1.9249848	3.162447
arath_mappings/paired/SRR8325790/abundance	-0.36529127	2.2697647
arath_mappings/paired/SRR6281252/abundance	-0.3280019	4.706202
arath_mappings/paired/SRR8357170/abundance	-1.0971302	5.5980544
arath_mappings/paired/SRR4254407/abundance	-1.623951	5.07998
arath_mappings/paired/SRR4254417/abundance	-1.950626	5.4064856
arath_mappings/paired/SRR7851409/abundance	-3.4803996	5.690139
arath_mappings/paired/SRR6026663/abundance	-0.6885663	4.8949294
arath_mappings/paired/SRR5363213/abundance	-6.067331	4.4525294
arath_mappings/paired/SRR6821565/abundance	0.09910056	2.71758
arath_mappings/paired/SRR5363200/abundance	-6.032124	3.9611406
arath_mappings/paired/SRR7851406/abundance	-0.67841035	4.3942194
arath_mappings/paired/SRR6816700/abundance	-2.3440528	4.660013
arath_mappings/paired/SRR2769250/abundance	0.7318081	5.7622666
arath_mappings/paired/SRR8413965/abundance	1.7545993	6.6580176
arath_mappings/paired/SRR1768401/abundance	-1.073764	5.3773146
arath_mappings/paired/SRR8415998/abundance	-1.4082624	2.9267883
arath_mappings/paired/SRR5488386/abundance	-2.2222767	4.8254595
arath_mappings/paired/SRR7851402/abundance	-1.8092374	4.31368
arath_mappings/paired/SRR4254434/abundance	-1.7103578	4.901776
arath_mappings/paired/SRR6029238/abundance	0.31186828	7.7576127
arath_mappings/paired/SRR5344028/abundance	-0.68023807	6.803812
arath_mappings/paired/SRR6026629/abundance	-0.86908793	3.1461074
arath_mappings/paired/SRR5478945/abundance	-2.8246508	1.6611747
arath_mappings/paired/SRR4254404/abundance	-0.10681399	2.514886
arath_mappings/paired/SRR5478910/abundance	0.9816921	6.1004086
arath_mappings/paired/SRR6026666/abundance	-0.46626472	4.8280525
arath_mappings/paired/SRR6670036/abundance	0.3214101	2.9666514
arath_mappings/paired/SRR5478907/abundance	-0.01182214	6.0016313
arath_mappings/paired/SRR5040365/abundance	-0.85520595	2.897522
arath_mappings/paired/SRR5195552/abundance	1.2235037	4.095342
arath_mappings/paired/SRR6029250/abundance	1.1367047	7.6445374
arath_mappings/paired/SRR5796527/abundance	1.458782	3.2362309
arath_mappings/paired/SRR6108674/abundance	1.1965815	4.4278293
arath_mappings/paired/SRR6821570/abundance	0.39190868	2.7510862
arath_mappings/paired/SRR1781770/abundance	1.374799	5.40732
arath_mappings/paired/SRR5488395/abundance	0.817675	4.220312
arath_mappings/paired/SRR5209210/abundance	-1.9999406	5.7315145
arath_mappings/paired/SRR1979100/abundance	0.34382805	3.4428582
arath_mappings/paired/SRR5195577/abundance	-3.6381583	4.9594927
arath_mappings/paired/SRR5407843/abundance	-1.3248928	4.663015
arath_mappings/paired/SRR6026636/abundance	-0.12282552	3.980088
arath_mappings/paired/SRR2953691/abundance	-1.7529552	5.152474
arath_mappings/paired/SRR7081633/abundance	1.623376	6.220872
arath_mappings/paired/SRR6026626/abundance	0.1344634	4.271464
arath_mappings/paired/SRR5363210/abundance	-6.1163177	4.535748
arath_mappings/paired/SRR8325191/abundance	-0.65610796	2.470492
arath_mappings/paired/SRR6029213/abundance	0.41276956	7.5382977
arath_mappings/paired/SRR5478923/abundance	0.9288175	6.134404
arath_mappings/paired/SRR6029260/abundance	0.7842544	7.7390294
arath_mappings/paired/SRR5195560/abundance	1.2214465	3.6168404
arath_mappings/paired/SRR5478919/abundance	-0.17289837	5.0664954
arath_mappings/paired/SRR1917196/abundance	1.0342933	3.9117649
arath_mappings/paired/SRR6029239/abundance	1.1016178	7.2988987
arath_mappings/paired/SRR6242233/abundance	-3.6777236	3.6984138
arath_mappings/paired/SRR6029243/abundance	0.7605652	7.704518
arath_mappings/paired/SRR5274641/abundance	-2.949483	3.451337
arath_mappings/paired/SRR2953694/abundance	-1.2307713	5.176941
arath_mappings/paired/SRR4407778/abundance	-0.44981152	3.2850943
arath_mappings/paired/SRR5478904/abundance	1.0105093	5.7465663
arath_mappings/paired/SRR1802168/abundance	-0.085860826	5.1221337
arath_mappings/paired/SRR5647095/abundance	-3.1172323	2.5060947
arath_mappings/paired/SRR6281258/abundance	-0.34331003	4.905225
arath_mappings/paired/SRR7851397/abundance	-1.9457628	4.8170447
arath_mappings/paired/SRR6048703/abundance	-0.27385402	3.286915
arath_mappings/paired/SRR3233697/abundance	-1.8118249	3.9700632
arath_mappings/paired/SRR7081632/abundance	1.9501706	6.508871
arath_mappings/paired/SRR5647091/abundance	-2.6251152	3.5135221
arath_mappings/paired/SRR6649854/abundance	1.8277584	6.263641
arath_mappings/paired/SRR5096605/abundance	-0.389813	5.631759
arath_mappings/paired/SRR6077259/abundance	2.2414384	1.1318746
arath_mappings/paired/SRR6066060/abundance	-3.373331	1.8060646
arath_mappings/paired/SRR7851412/abundance	-1.3428595	4.1914034
arath_mappings/paired/SRR5493773/abundance	-1.5882921	3.884071
arath_mappings/paired/SRR5274636/abundance	-2.5800767	2.3194127
arath_mappings/paired/SRR4254435/abundance	-2.281098	5.059269
arath_mappings/paired/SRR8413962/abundance	-1.1349216	2.5486603
arath_mappings/paired/SRR8325189/abundance	-0.12155164	2.5994875
arath_mappings/paired/SRR5274642/abundance	-2.8545604	3.4665823
arath_mappings/paired/SRR7851401/abundance	-3.6720352	5.990718
arath_mappings/paired/SRR6023540/abundance	1.5412763	4.143137
arath_mappings/paired/SRR6029246/abundance	0.70298487	7.6862335
arath_mappings/paired/SRR7213780/abundance	-3.180455	4.9856234
arath_mappings/paired/SRR6026634/abundance	0.13099775	4.3519173
arath_mappings/paired/SRR8297992/abundance	-2.0688374	3.3324974
arath_mappings/paired/SRR5363201/abundance	-6.243699	4.3886795
arath_mappings/paired/SRR8325789/abundance	-0.71504045	2.6780362
arath_mappings/paired/SRR6029249/abundance	1.2967995	7.1756015
arath_mappings/paired/SRR5195555/abundance	1.0728679	4.875004
arath_mappings/paired/SRR8415993/abundance	-1.8254802	2.77732
arath_mappings/paired/SRR5478912/abundance	-0.3213528	4.8948703
arath_mappings/paired/SRR6066064/abundance	-3.133774	1.7595836
arath_mappings/paired/SRR4360370/abundance	-3.2177515	4.810143
arath_mappings/paired/SRR4407783/abundance	-0.23801671	5.1431046
arath_mappings/paired/SRR7851417/abundance	1.099162	2.7001722
arath_mappings/paired/SRR5274638/abundance	-2.6137981	2.9678974
arath_mappings/paired/SRR6852090/abundance	-2.6085246	5.6807475
arath_mappings/paired/SRR1768383/abundance	-1.4814984	5.9685483
arath_mappings/paired/SRR6371143/abundance	1.9252983	1.6990789
arath_mappings/paired/SRR7081639/abundance	2.1194954	6.9660683
arath_mappings/paired/SRR5493769/abundance	-2.451811	3.996007
arath_mappings/paired/SRR6782850/abundance	-3.588332	5.3450565
arath_mappings/paired/SRR6026662/abundance	-0.58164936	5.0442204
arath_mappings/paired/SRR5493775/abundance	-3.4934502	5.0138626
arath_mappings/paired/SRR5242384/abundance	-0.99880975	2.740667
arath_mappings/paired/SRR6029230/abundance	0.650493	7.5065856
arath_mappings/paired/SRR6371140/abundance	2.4650972	1.6916168
arath_mappings/paired/SRR4426185/abundance	2.128244	2.7030602
arath_mappings/paired/SRR6026667/abundance	0.14087926	4.924614
arath_mappings/paired/SRR6029240/abundance	0.8338875	7.6087933
arath_mappings/paired/SRR1768409/abundance	-1.1790084	5.8064246
arath_mappings/paired/SRR2000035/abundance	-1.3452051	5.5233903
arath_mappings/paired/SRR2094587/abundance	-0.47917774	7.031984
arath_mappings/paired/SRR5488387/abundance	-2.4305263	4.6929164
arath_mappings/paired/SRR4254431/abundance	-1.9438877	5.202687
arath_mappings/paired/SRR4426187/abundance	2.604239	2.5059848
arath_mappings/paired/SRR5478940/abundance	-0.22396798	5.635444
arath_mappings/paired/SRR5195559/abundance	1.4370406	5.65164
arath_mappings/paired/SRR7851404/abundance	-1.8201576	4.555622
arath_mappings/paired/SRR2953695/abundance	-1.0187396	5.9369116
arath_mappings/paired/SRR4254414/abundance	-0.08151968	2.5488436
arath_mappings/paired/SRR4254402/abundance	-2.4482088	5.2345304
arath_mappings/paired/SRR6048700/abundance	-0.21853171	4.050578
arath_mappings/paired/SRR6852085/abundance	-2.1685305	5.702288
arath_mappings/paired/SRR2769742/abundance	-1.4595973	2.7082317
arath_mappings/paired/SRR2953698/abundance	1.3456163	6.881857
arath_mappings/paired/SRR6124013/abundance	-1.9344461	4.165567
arath_mappings/paired/SRR5796525/abundance	1.4617972	3.247345
arath_mappings/paired/SRR5478943/abundance	-2.4524493	2.7082083
arath_mappings/paired/SRR5647098/abundance	-2.4981394	3.6347823
arath_mappings/paired/SRR6066063/abundance	-2.8961058	1.3508098
arath_mappings/paired/SRR6371141/abundance	2.4015238	1.7911681
arath_mappings/paired/SRR1768408/abundance	-1.149243	5.8382955
arath_mappings/paired/SRR6281253/abundance	-0.46694592	4.842534
arath_mappings/paired/SRR6023548/abundance	1.0967904	3.8796408
arath_mappings/paired/SRR6029237/abundance	0.43123093	7.4000497
arath_mappings/paired/SRR3289311/abundance	1.3936336	5.972652
arath_mappings/paired/SRR5478928/abundance	0.4503417	5.2331996
arath_mappings/paired/SRR5040384/abundance	-2.1147325	4.326525
arath_mappings/paired/SRR6670037/abundance	0.49922597	3.1942327
arath_mappings/paired/SRR4254399/abundance	-2.492717	5.211044
arath_mappings/paired/SRR5046917/abundance	-1.0808824	5.836946
arath_mappings/paired/SRR2769743/abundance	0.72682625	5.573294
arath_mappings/paired/SRR6057443/abundance	1.3545927	5.6767154
arath_mappings/paired/SRR6066067/abundance	-2.8763297	1.6248621
arath_mappings/paired/SRR8415995/abundance	-1.1463686	2.7674956
arath_mappings/paired/SRR3305025/abundance	-1.2821954	4.9130116
arath_mappings/paired/SRR7081634/abundance	1.2341089	5.9594846
arath_mappings/paired/SRR6281255/abundance	2.0983605	6.7451077
arath_mappings/paired/SRR7081635/abundance	1.2514831	6.154051
arath_mappings/paired/SRR4360373/abundance	-2.6241531	5.0675473
